v_rid,name,addr,lat,lng,dc_score,status,g_place_id,g_name,g_addr,g_maps_url,g_lat,g_lng,name_sim,dist_m,match_score
urCeNctBgQiW,빈브라더스 커피하우스 서울,"서울특별시 마포구 토정로9길 2 6층, 7층",37.5452009,126.9244369,90,matched,ChIJ43jxy7mZfDUR1-jsFH6lUCw,빈브라더스 커피하우스 서울,서울특별시 마포구 토정로9길 2,https://maps.google.com/?cid=3193234096741214423&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.545059599999995,126.92447419999999,1.0,16.1,1.25
3WZjdTKERcnH,모모스 로스터리&커피바,부산광역시 영도구 봉래나루로 160 모모스커피,35.0962617,129.0426052,88,error,,,,,,,0,,0
wNlE4h6H4c7o,소울 로스터리,강원특별자치도 춘천시 동면 소양강로 538 샵5건물앞,37.9244011,127.7676653,88,matched,ChIJ1x9-lADvYjURbMl_CjjFXjg,소울로스터리커피,강원특별자치도 춘천시 소양강로 538,https://maps.google.com/?cid=4061900758419753324&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.9243555,127.76721560000001,1.0,39.8,1.25
u9wfeBBNRkqC,커피템플,제주특별자치도 제주시 영평길 269 중선농원 커피템플,33.4781647,126.5702468,86,matched,ChIJJZtzPyH9DDURQ2otFBCmLsQ,커피템플,제주특별자치도 제주시 영평길 269,https://maps.google.com/?cid=14136418868350773827&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,33.4781416,126.5702901,1.0,4.8,1.25
KF2OEq8bIfYg,BCBL coffee roasters,부산광역시 수영구 남천동로108번길 49 2층,35.1469009,129.1137283,85,matched,ChIJjSbH_jHtaDURVSwqPfhiGaQ,BCBL coffee roasters,부산광역시 수영구 남천동로108번길 49 상가동 2 층,https://maps.google.com/?cid=11824591114955533397&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,35.1469029,129.11390369999998,1.0,15.9,1.25
svXVmO04sxiB,월송 유로베이커리 앤 로스터리,강원도 춘천시 서면 경춘로 349-1,37.8481457,127.5507794,85,matched,ChIJc4cFjMzYYjURwP-PlJX6Rmg,월송유로베이커리앤로스터리,강원특별자치도 춘천시 서면 안보리 782-2,https://maps.google.com/?cid=7513968548663787456&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.8480093,127.55115060000001,1.0,35.9,1.25
XUQDPxmCPyg3,향미사,경상북도 경주시 태종로 734 향미사,35.8391197,129.2083769,85,matched,ChIJX8VwREVPZjURpnBXOY9SwtU,향미사 HYANGMISA,경상북도 경주시 태종로 734,https://maps.google.com/?cid=15402964450656350374&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,35.8391223,129.2083834,0.85,0.7,1.1
M3pJ0KqUG839,히트커피로스터스 서교,서울특별시 마포구 동교로 146 관양빌딩 1층 카페,37.5552656,126.9183238,85,matched,ChIJc97iKhyZfDUReHAlmt9KMX0,히트커피로스터스 서교,서울특별시 마포구 동교로 146,https://maps.google.com/?cid=9021073852824121464&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.555216,126.91835700000001,1.0,6.2,1.25
iO9BoPLfOieh,그리다부부,부산광역시 중구 광복중앙로 35-1 1층 그리다부부,35.1025821,129.0307166,84,matched,ChIJmYrjAdXpaDURSNwBaAkaQb0,그리다부부,부산광역시 중구 광복중앙로 35-1 1층,https://maps.google.com/?cid=13637209774356552776&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,35.10257850000001,129.030735,1.0,1.7,1.25
QZPT4NeRRy6i,스트럿커피,부산광역시 부산진구 동성로39번길 28 스트럿,35.1541101,129.0668328,84,matched,ChIJX73ryZ_raDURUjsO3Wo5ya0,스트럿커피,부산광역시 부산진구 동성로39번길 28,https://maps.google.com/?cid=12522603370018388818&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,35.1541096,129.0668198,1.0,1.2,1.25
0BsCJ0QaEHGJ,챔프커피,서울특별시 용산구 녹사평대로26가길 24 1층,37.532533,126.9928149,84,matched,ChIJbws5L0yifDURFxLV5w3xrrE,챔프커피 이태원,서울특별시 용산구 녹사평대로26가길 24,https://maps.google.com/?cid=12803435832687268375&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.532497899999996,126.9928235,0.85,4.0,1.1
XnihYh6RXCdg,커피고 by MOHB,강원도 고성군 토성면 토성로 84 1층 커피고,38.2538434,128.5636062,84,matched,ChIJo6iOAFa_2F8R3k8RRIbKQwU,커피고 by MOHB,강원특별자치도 고성군 특별자치도 토성면 토성로 84,https://maps.google.com/?cid=379369471645667294&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,38.253837499999996,128.56356689999998,1.0,3.5,1.25
q4VvN4rsNB5M,소사이어티카페,경기도 안양시 만안구 장내로139번길 56-6 1층,37.4000355,126.9216701,83,matched,ChIJf5STK9BgezURvMqTNB_uq6E,소사이어티카페,경기도 안양시 만안구 장내로139번길 56-6,https://maps.google.com/?cid=11649666678917417660&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.4000413,126.9216206,1.0,4.4,1.25
QDTTXwKZmK7u,일상엔,"경기도 수원시 팔달구 고화로 8 1층, 2층",37.2703543,127.0081915,83,matched,ChIJHUFrMT1DezURSRx94-p068I,일상엔베이커리카페 l Everyday Bakery Café l エブリデイ ベーカリーカフェ l 日常烘焙咖啡馆 l 수원맛집,경기도 수원시 매산로3가 128-12 KR,https://maps.google.com/?cid=14045448415072820297&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.270320999999996,127.00823829999999,0.85,5.6,1.1
iTOXZ2XLel5f,정지영커피로스터즈,경기도 수원시 팔달구 신풍로 42 정지영커피로스터즈 행궁본점,37.284908,127.0144039,83,matched,ChIJ9_ndU51DezURyWyJWMNsnKs,정지영커피로스터즈 행궁본점,경기도 수원시 팔달구 신풍동 신풍로 42,https://maps.google.com/?cid=12365878263112363209&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.2848574,127.01440450000001,0.85,5.6,1.1
c8LGf8y77Ljg,카페 팃빗,서울특별시 관악구 관악로14가길 6 2층,37.4782592,126.9560033,83,matched,ChIJJ23Ja7ihfDURd8vZzY7RFIo,팃빗,서울특별시 관악구 관악로14가길 6,https://maps.google.com/?cid=9949807888037432183&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.478256,126.95598509999999,1.0,1.6,1.25
U4gVTEgicQOQ,로와이드,"서울특별시 강남구 압구정로 146 1, 2층",37.5251105,127.0248805,82,matched,ChIJwxpmZnKjfDURHGJ5REhetwg,로와이드 압구정 (LOWIDE Apgujeong),"서울특별시 강남구 압구정로 146 성우빌딩 1,2층",https://maps.google.com/?cid=628074337520935452&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.5250741,127.0248785,0.85,4.1,1.1
fsXbiGNBbuSi,론트커피,"인천광역시 부평구 부평대로38번길 3 1, 2층",37.4948307,126.7231231,82,matched,ChIJ_1Ysr8t9ezUR72YJjYUvdPw,론트로스터스클럽 Lohnt,인천광역시 부평구 부평동 212-8,https://maps.google.com/?cid=18191217045499635439&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.4948382,126.7230973,0.85,2.4,1.1
qNoBU82H9A5a,몬스터로스터스,경상남도 창원시 마산합포구 월영동9길 14 1층 몬스터로스터스,35.180382,128.5636807,82,matched,ChIJpSiMqrUvbzUR1VJn3pUylsM,몬스터 로스터스,경상남도 창원시 마산합포구 월영동 월영동9길 14,https://maps.google.com/?cid=14093507703165375189&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,35.1803363,128.5636977,1.0,5.3,1.25
hgXRvMttcaxa,커피 몽타주,서울특별시 강동구 올림픽로48길 23-12 1층,37.5295051,127.1218766,82,matched,ChIJ1V3KElmlfDUR5hi87_XU9QE,커피몽타주 성내,서울특별시 강동구 올림픽로48길 23-12,https://maps.google.com/?cid=141253116086196454&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.5294746,127.1218402,0.85,4.7,1.1
8aPdAkyxppRu,터프이너프,경기도 평택시 포승읍 포승향남로 11 단독건물 터프이너프 카페,36.9828751,126.8799161,82,matched,ChIJKc6J1B8ZezURwMCLY6IXV24,터프 이너프 로스터스,경기도 평택시 포승읍 도곡리 942-5,https://maps.google.com/?cid=7950849653368144064&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,36.9828571,126.87985760000001,1.0,5.6,1.25
ao3tsQbpUWHK,팟오브부산,부산광역시 부산진구 동성로39번길 30-7 1층,35.1543668,129.0666897,82,matched,ChIJEYFmN4rraDUR5IIg75Hpm2I,팟오브부산(Pot of Busan),부산광역시 부산진구 동성로39번길 30-7,https://maps.google.com/?cid=7105529650098504420&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,35.1543525,129.0666847,0.85,1.7,1.1
4EfrvfLyRqiF,히떼 로스터리,부산광역시 부산진구 동성로 59 2층,35.1557531,129.0682086,82,matched,ChIJB_YSeMzraDUR0XnotrHpOI4,히떼로스터리,부산광역시 부산진구 동성로 59 2층,https://maps.google.com/?cid=10248197901568735697&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,35.155767,129.0682232,1.0,2.0,1.25
Pb6GyUBbXRkB,히떼로스터리,부산광역시 수영구 수영로510번길 57 2층,35.150624,129.1145392,82,matched,ChIJq6qqquHsaDURQMvvdJOEMvo,히떼로스터리 광안점,부산광역시 수영구 수영로510번길 57 2층,https://maps.google.com/?cid=18028618027174447936&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,35.1506475,129.1144988,0.85,4.5,1.1
TUl5roUKYnfk,건대커피랩,서울특별시 광진구 동일로22길 102 2층,37.5408292,127.0696519,81,matched,ChIJjR4KTOikfDURd6QQZAL7TOA,건대커피랩,서울특별시 광진구 동일로22길 102 2층,https://maps.google.com/?cid=16162569150413186167&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.5408361,127.06966600000001,1.0,1.5,1.25
mTGJg86s3YOi,디마인커피로스터즈,경기도 의왕시 백운로 177 1층 디마인커피로스터즈 포레스트점,37.3612027,126.9923148,81,matched,ChIJQfMvegBdezURaP4VNYXZZ1o,디마인커피로스터즈_포레스트점(백운호수),경기도 의왕시 백운로 177,https://maps.google.com/?cid=6514414552159223400&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.3611108,126.99226039999999,0.85,11.3,1.1
vQtcG1tX6fZ6,마비스커피,부산광역시 북구 만덕대로 42,35.2109626,129.0096464,81,matched,ChIJyZjBN0iVaDUR_jxfYPAXtDg,마비스커피,부산광역시 북구 만덕대로 42,https://maps.google.com/?cid=4085917083108326654&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,35.2110371,129.0096579,1.0,8.3,1.25
xDu05cDELs9o,베르크 로스터스,부산광역시 수영구 수영로 566 베르크로스터스,35.1561215,129.1129792,81,matched,ChIJ38l3XAHraDURkCHKHUwHG8s,베르크(WERK)로스터스,부산광역시 수영구 수영로 566,https://maps.google.com/?cid=14635299437569253776&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,35.1561203,129.11300839999998,0.85,2.7,1.1
tqdyvdk06ZOo,보사노바,강원도 강릉시 창해로14번길 28,37.7720879,128.9478338,81,matched,ChIJGxY3IgPnYTUR98adAK6CJg4,보사노바 커피 로스터스 강릉점,강원특별자치도 강릉시 창해로14번길 28,https://maps.google.com/?cid=1019646049492256503&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.7720398,128.9478401,0.85,5.4,1.1
D00OmCZfKXh5,얼룩개,부산광역시 동래구 충렬대로272번길 15 2층 202호,35.2000791,129.0892223,81,matched,ChIJjWLi-bOTaDUR3ClT8z9k-O8,얼룩개(a look at),부산광역시 동래구 충렬대로272번길 15 2층,https://maps.google.com/?cid=17291680995117050332&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,35.200063799999995,129.08924149999999,0.85,2.4,1.1
jhz7giUTGfLN,일기장,부산광역시 수영구 광안해변로 27-6 1층 101호,35.1380993,129.1130036,81,matched,ChIJO8aMIQLtaDURm5O396MJYdI,일기장,부산광역시 수영구 광안해변로 27-6 1층 101호,https://maps.google.com/?cid=15159408420546122651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,35.1380894,129.1129982,1.0,1.2,1.25
vhGglwM513Kz,처치앤댄스홀,대전광역시 중구 대흥로139번길 38,36.3257325,127.4267268,81,matched,ChIJSUFwH9hIZTURTqqnOkWzTfw,처치앤댄스홀,대전광역시 중구 대흥로139번길 대흥동,https://maps.google.com/?cid=18180384380682742350&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,36.3256655,127.4267309,1.0,7.5,1.25
UyO7JgllvcCF,프릳츠,서울특별시 서초구 강남대로37길 24-11,37.4853569,127.0322383,81,matched,ChIJL9zyHkmhfDURwamGLjmKr68,프릳츠 양재,서울특별시 서초구 강남대로37길 24-11,https://maps.google.com/?cid=12659489055760099777&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.485331099999996,127.03218319999999,0.85,5.6,1.1
62Int9GkKcF8,피핀커피로스터스,서울특별시 강서구 마곡중앙로 161-1 캐슬파크 217,37.567699,126.8272795,81,matched,ChIJa3oOCfidfDURV5lJeXKqOQM,피핀커피로스터스,서울 강서구 마곡중앙로 161-1 캐슬파크 2층 217호,https://maps.google.com/?cid=232404264424151383&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.567879000000005,126.8274685,1.0,26.0,1.25
WFV6hXvR1O4s,PONT,서울특별시 용산구 한강대로15길 19-16 1층,37.5257906,126.9628565,80,maybe,ChIJtVRPjRChfDURav6BDPJqV5U,폰트커피,서울특별시 용산구 한강대로15길 19-16,https://maps.google.com/?cid=10761187422449565290&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.525751,126.96284430000001,0.0,4.5,0.25
xwvlBKybBMso,나무사이로,서울특별시 종로구 사직로8길 21 카페 나무사이로,37.5747164,126.971003,80,matched,ChIJA3_W7JVrMhURUlozmc4p7yA,나무사이로 내자,서울특별시 종로구 사직로8길 21,https://maps.google.com/?cid=2373161495957822034&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.5746756,126.9709374,0.85,7.3,1.1
HOi5JSWwcmI9,더네스트커피,부산광역시 동래구 아시아드대로133번길 17 1층,35.1961137,129.0650172,80,matched,ChIJWQf7hxaVaDURjZ6WcuApXos,더네스트커피,부산광역시 동래구 사직제1동 99-5,https://maps.google.com/?cid=10042510263054671501&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,35.196080699999996,129.0649947,1.0,4.2,1.25
4YtMbCbgV2WC,딥블루레이크,서울특별시 마포구 포은로6길 11,37.5558155,126.9056787,80,matched,ChIJmfIOVS-ZfDURdJutr7fX_yY,딥블루레이크,서울특별시 마포구 포은로6길 9,https://maps.google.com/?cid=2810201876428856180&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.555791299999996,126.90556579999999,1.0,10.3,1.25
Ask7PtHpfMAB,로우앤스윗 베이커리,부산광역시 해운대구 우동1로38번가길 1,35.1651674,129.1581153,80,matched,ChIJV7ehbFCNaDURS2BXnIBgyMI,로우앤스윗 베이커리,부산광역시 해운대구 우동1로38번가길 1 1층,https://maps.google.com/?cid=14035574344195203147&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,35.1651124,129.1580704,1.0,7.4,1.25
QoUdyYA76Ruo,룰리커피,대구광역시 수성구 고모로 188,35.8568141,128.6796906,80,matched,ChIJ18Yp0Z8LZjURE78kryvPDR0,룰리커피 고모점,대구광역시 수성구 고모동 334-1,https://maps.google.com/?cid=2093557188326113043&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,35.8566019,128.6797652,0.85,24.5,1.1
WhO7oQdoWGg3,마일스톤 커피,서울특별시 용산구 한남대로27가길 26 1층,37.5379217,127.0026845,80,matched,ChIJFagRhtGjfDURra0NGYpBM8w,마일스톤 커피 한남,서울특별시 용산구 한남대로27가길 26 1층,https://maps.google.com/?cid=14714176468931161517&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.5378721,127.00266519999998,0.85,5.8,1.1
LbaTVdBcvPJ7,모센트,서울특별시 용산구 한강대로52길 25-14,37.5322423,126.973124,80,matched,ChIJJTtAfTijfDUR4Tfh3-RudzY,카페 모센트,서울특별시 용산구 한강대로52길 25-14,https://maps.google.com/?cid=3924727529564354529&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.5321517,126.97311619999999,1.0,10.1,1.25
udZICnJWfATh,미니말레 커피뢰스터,서울특별시 서초구 강남대로10길 32,37.4688795,127.0412368,80,matched,ChIJAa9YuNKmfDURJuycJDhoyHE,미니말레 커피뢰스터 양재본점,서울특별시 서초구 양재동 329-11,https://maps.google.com/?cid=8198917711969709094&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.4688318,127.041243,0.85,5.3,1.1
QzFI7ilzeAP1,빈플래토,서울특별시 성동구 한림말5길 19,37.54299,127.0164724,80,matched,ChIJw5E8d6CjfDURubC-ZGqyxcI,빈플래토,서울특별시 성동구 한림말5길 19,https://maps.google.com/?cid=14034819983796515001&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.5429411,127.01645479999999,1.0,5.7,1.25
4Qy8qcY555gM,시에나커피로스터스,경기도 안양시 만안구 만안로 208-1 2층,37.3995149,126.9241994,80,matched,ChIJt8tmr0lhezURnCY6tauD-J4,시에나커피로스터스,경기도 안양시 만안구 만안로 208-1,https://maps.google.com/?cid=11455050425719989916&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.399468399999996,126.92413250000001,1.0,7.9,1.25
F4Oj4CfLfm5S,언더커피,부산광역시 수영구 광남로 52 1층,35.1471025,129.1122916,80,matched,ChIJSbOBU_DtaDURZgVJ-vzfgDE,언더커피,부산광역시 수영구 광남로 52,https://maps.google.com/?cid=3567097182501274982&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,35.1470511,129.11236,1.0,8.4,1.25
aPMFgJPuc0tM,오르빗,서울특별시 송파구 양재대로71길 42 1층 101호,37.5118534,127.1224304,80,matched,ChIJjeKkSQClfDURfQd0EE4y6S4,오르빗,서울특별시 송파구 양재대로71길 42,https://maps.google.com/?cid=3380288306183145341&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.51190100000001,127.1224061,1.0,5.7,1.25
tIJu73H8nneT,유동커피,제주특별자치도 서귀포시 태평로 406-1,33.2445388,126.5637711,80,matched,ChIJe6UTop9TDDURasA2YAnDMQQ,유동커피,제주특별자치도 서귀포시 송산동 태평로 406-1,https://maps.google.com/?cid=302237095046856810&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,33.2444906,126.56389920000001,1.0,13.1,1.25
ycPLJG7M1ev3,이그니토 커피컴퍼니,인천광역시 중구 개항로 107-4,37.472629,126.6344921,80,matched,ChIJWWDmRmB5ezUR76aZZiZ1F2M,이그니토 커피컴퍼니 IGNITO COFFEE COMPANY,인천광역시 중구 개항로 107-4,https://maps.google.com/?cid=7140304542009763567&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.4725787,126.6344816,0.85,5.7,1.1
MUejGZN8KoVL,인썸니악 커피바,인천광역시 서구 청라에메랄드로 79 2층 A73호,37.5323372,126.6556908,80,matched,ChIJc_ycmCh_ezURrIVByvdqV08,인썸니악,인천광역시 서구 청라에메랄드로 79 2 층 a73 호,https://maps.google.com/?cid=5717155864452892076&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.532334899999995,126.65571949999999,0.85,2.5,1.1
OdrxAgn5bQ8Q,커피그래,서울특별시 중구 동호로 204 1층,37.556287,127.0099429,80,matched,ChIJf_dIdaKjfDURXj1_URueKAE,커피 그래 Coffee Gre,서울특별시 중구 동호로 204,https://maps.google.com/?cid=83490433274953054&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.5562164,127.0099543,0.85,7.9,1.1
ZwQqRng4C9xU,커피볶는여자,서울특별시 관악구 관악로14가길 2 1층,37.4783294,126.9561265,80,matched,ChIJ51VL3CagfDURTytnFPW6KNI,커피볶는여자 본점,서울특별시 관악구 봉천동 관악로14가길 2,https://maps.google.com/?cid=15143559308805352271&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.4783172,126.95607430000001,0.85,4.8,1.1
ZAExxCVnmnQc,킵댓 로스터리,경기도 수원시 팔달구 화서문로42번길 46 킵댓,37.2836084,127.0141266,80,matched,ChIJu6R5RG1DezURFLD0ay2Vdgw,킵댓 로스터리,경기도 수원시 팔달구 신풍동 132-1,https://maps.google.com/?cid=898069198024257556&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.2835945,127.01413120000001,1.0,1.6,1.25
gjNbcMLr40db,테라로사,제주특별자치도 서귀포시 칠십리로658번길 27-16,33.2495274,126.6188758,80,matched,ChIJce0JuVCrDTURTC4lGVGjaFA,테라로사 서귀포점,제주특별자치도 서귀포시 칠십리로658번길 27-16,https://maps.google.com/?cid=5794060489321688652&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,33.2494837,126.61860039999999,0.85,26.1,1.1
ONYh23ORdEgw,포스톤즈 커피로스터스,서울특별시 강남구 테헤란로103길 5 포스톤즈커피로스터스,37.5098375,127.0641123,80,matched,ChIJcT-zduelfDUR9sLMQQNktXo,포스톤즈 삼성본점,서울특별시 강남구 테헤란로103길 5,https://maps.google.com/?cid=8842083408563454710&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.509803,127.06409790000001,0.85,4.0,1.1
shlyuCnjrvLp,도조커피,서울특별시 영등포구 여의대로 108 B1층,37.526342,126.9283962,79,matched,ChIJNwf8CACffDURtfnB9Pz9ZZU,도조커피 더현대서울,서울특별시 영등포구 여의대로 108,https://maps.google.com/?cid=10765289747178977717&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.5259028,126.9284177,0.85,48.9,1.1
ly4kdR9JEuJq,런이트,서울특별시 마포구 매봉산로2안길 12-9 2층,37.5780613,126.8942739,79,matched,ChIJu96NQM2ZfDURvbmEsfdrWkA,런이트 로스터리 카페 Runit roastery cafe,서울특별시 마포구 매봉산로2안길 12-9,https://maps.google.com/?cid=4637137477910706621&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.5780192,126.89420089999999,0.85,8.0,1.1
3DwlyjwU0k7B,모닝캄 커피랩,서울특별시 마포구 성미산로 192 1층 + 지하1층,37.5628142,126.9263112,79,matched,ChIJX00bSNiZfDURD1QfV12X-6c,모닝캄커피랩 연남점,서울특별시 마포구 성미산로 192,https://maps.google.com/?cid=12104434850637763599&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.562794,126.9262799,0.85,3.6,1.1
vrBoGGV0q3NH,보사노바,서울특별시 영등포구 영등포로20길 22-4,37.5199517,126.8920161,79,matched,ChIJN9N1dPOefDURH0F_f_ttrrY,보사노바 커피 로스터스 문래점,서울특별시 영등포구 영등포로20길 22-4,https://maps.google.com/?cid=13163579687793803551&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.51994,126.89200939999999,0.85,1.4,1.1
ppD17IDqEhDh,스코그,경기도 광주시 남한산성면 남한산성로 507-18 스코그(SKOG),37.4665884,127.2059481,79,matched,ChIJMY7alG-vfDURlbgQLmfyYf0,스코그 (skog),경기도 광주시 남한산성면 남한산성로 507-18,https://maps.google.com/?cid=18258140889305102485&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,37.4664589,127.2057402,0.85,23.3,1.1
